timestamp,temperature,humidity,lux,accel_x,accel_y,accel_z,anomaly_type
2026-04-20 15:40:46,33.0604,38.24656,333.47945,0.07373,-0.03666,9.81257,normal
2026-04-20 15:40:49,33.05158,38.11236,333.41258,0.07966,0.03437,9.80967,normal
2026-04-20 15:40:53,32.85416,38.03492,331.82266,0.10526,0.00058,9.86899,normal
2026-04-20 15:40:57,33.03556,37.65628,334.20723,0.08212,-0.16427,9.82583,normal
2026-04-20 15:41:02,33.03361,38.04269,334.53648,0.00318,-0.03527,9.79617,normal
2026-04-20 15:41:06,33.04461,37.91481,334.83874,-0.08747,-0.0534,9.80108,normal
2026-04-20 15:41:10,33.26754,38.14112,332.05087,0.07075,0.03725,9.77506,normal
2026-04-20 15:41:13,33.20177,37.29622,333.00307,-0.07487,-0.03312,9.80285,normal
2026-04-20 15:41:17,33.14068,37.22814,332.81366,0.03784,-0.01003,9.86604,normal
2026-04-20 15:41:21,33.37757,37.53611,333.55392,0.03998,0.02833,9.80835,normal
2026-04-20 15:41:25,33.36985,37.6547,332.75044,0.05446,0.00347,9.7623,normal
2026-04-20 15:41:29,33.25536,37.67465,332.65824,-0.11222,-0.13659,9.82482,normal
2026-04-20 15:41:33,33.53023,38.07911,333.37905,0.08172,-0.01873,9.80246,normal
2026-04-20 15:41:37,33.73695,38.58135,332.26547,0.05583,0.20093,9.829,normal
2026-04-20 15:41:41,33.73373,38.54785,331.95395,0.15972,-0.01035,9.80322,normal
2026-04-20 15:41:45,34.06543,38.35082,332.37895,-0.02507,-0.16684,9.8626,anomaly
2026-04-20 15:41:49,33.9826,38.29115,333.69409,0.10866,0.1181,9.77277,anomaly
2026-04-20 15:41:53,34.18825,37.89587,333.95622,0.08939,-0.17356,9.78026,anomaly
2026-04-20 15:41:57,34.21068,37.82201,334.71309,0.13469,-0.05906,9.84074,anomaly
2026-04-20 15:42:01,34.39602,37.40454,334.27675,0.0528,0.24571,9.76819,anomaly
2026-04-20 15:42:05,34.558,36.97724,335.77765,0.07045,-0.00086,9.80815,anomaly
2026-04-20 15:42:09,34.62981,37.2757,333.24256,0.05479,0.06869,9.83885,anomaly
2026-04-20 15:42:20,35.20404,37.32117,336.05989,-0.08544,-0.00375,9.75089,anomaly
2026-04-20 15:42:24,35.1291,37.50451,337.42359,-0.00236,-0.16646,9.81561,anomaly
2026-04-20 15:42:29,35.24323,37.41836,336.91657,0.15135,-0.26044,9.78078,anomaly
2026-04-20 15:42:33,35.45049,37.86408,337.51054,-0.08409,0.01231,9.75351,anomaly
2026-04-20 15:42:36,35.58543,37.49491,337.0204,0.18002,0.04261,9.77856,anomaly
2026-04-20 15:42:40,35.71838,37.36513,336.71497,-0.04253,0.08884,9.81246,anomaly
2026-04-20 15:42:44,35.60998,37.8678,336.06208,0.04258,0.27248,9.79446,anomaly
2026-04-20 15:42:48,35.89425,37.89917,336.18095,0.22252,0.09322,9.84333,anomaly
2026-04-20 15:42:52,35.84543,37.85056,336.70883,0.0006,-0.21366,9.81516,anomaly
2026-04-20 15:42:56,36.16927,38.12387,336.83658,-0.24666,-0.07493,9.80465,anomaly
2026-04-20 15:43:00,36.03041,37.6202,338.67584,0.23864,-0.03719,9.77848,anomaly
2026-04-20 15:43:04,36.19678,37.41871,337.8458,0.05566,-0.20394,9.81539,anomaly
2026-04-20 15:43:08,36.3225,37.63709,336.12274,-0.07849,0.17452,9.87384,anomaly
2026-04-20 15:43:12,36.39732,37.19424,338.39709,0.25147,-0.04073,9.79273,anomaly
2026-04-20 15:43:16,36.4216,37.14484,336.31805,-0.11895,0.06991,9.79923,anomaly
2026-04-20 15:43:20,36.60103,36.88581,336.1503,0.25249,0.05007,9.78082,anomaly
2026-04-20 15:43:24,36.5399,37.2277,336.5954,0.02484,-0.21608,9.84004,anomaly
2026-04-20 15:43:28,36.5948,37.0934,336.84711,0.03049,0.23015,9.84394,anomaly
2026-04-20 15:43:32,36.47193,36.97329,335.06526,-0.14055,-0.07634,9.80371,anomaly
2026-04-20 15:43:37,36.75463,36.87184,334.81856,0.22628,-0.05515,9.80452,anomaly
2026-04-20 15:43:41,36.55709,35.9802,333.51471,-0.00911,-0.23532,9.77822,anomaly
2026-04-20 15:43:45,36.72644,36.63148,334.76013,0.16043,-0.18196,9.80452,anomaly
2026-04-20 15:43:49,36.84584,36.38758,335.71724,-0.24248,-0.11687,9.84122,anomaly
2026-04-20 15:43:53,36.81051,36.38285,333.88303,0.18659,-0.29705,9.81209,anomaly
2026-04-20 15:43:57,36.90531,36.33804,335.41277,-0.21225,0.03409,9.84106,anomaly
2026-04-20 15:44:01,32.93491,36.32475,335.93912,0.06076,0.0565,9.78617,normal
2026-04-20 15:44:04,33.15466,36.49176,334.80092,0.09404,-0.03839,9.74839,normal
2026-04-20 15:44:08,33.32296,36.05832,332.93465,0.05296,-0.0054,9.88523,normal
2026-04-20 15:44:13,33.29464,36.25385,332.60898,0.03012,-0.04433,9.81451,normal
2026-04-20 15:44:16,33.09658,35.6865,332.42069,0.02881,0.01705,9.84427,normal
2026-04-20 15:44:20,33.25706,36.08236,334.30196,0.01881,-0.03724,9.80489,normal
2026-04-20 15:44:24,33.07697,35.9733,333.51854,0.05418,-0.04307,9.77377,normal
2026-04-20 15:44:28,33.39398,36.29973,332.48882,0.02284,-0.02876,9.80875,normal
2026-04-20 15:44:31,33.14818,36.28455,333.06332,0.06402,-0.04705,9.75839,normal
2026-04-20 15:44:35,33.41395,35.86559,331.62854,-0.0167,0.03313,9.79312,normal
2026-04-20 15:44:39,33.51247,35.85449,332.7251,0.04031,-0.07826,9.83463,normal
2026-04-20 15:44:43,33.38164,35.94624,331.48304,0.17324,0.04784,9.82871,normal
2026-04-20 15:44:47,33.4498,36.3239,331.02782,0.02051,-0.01979,9.81236,normal
2026-04-20 15:44:51,33.33867,36.88017,331.7996,0.11811,-0.02826,9.86173,normal
2026-04-20 15:44:55,33.425,36.30656,333.51712,0.03692,0.02922,9.81524,normal
2026-04-20 15:45:00,33.27973,36.82022,335.11377,0.02964,-0.08826,9.75888,normal
2026-04-20 15:45:04,33.41784,36.41701,333.07285,0.03396,0.00318,9.81579,normal
2026-04-20 15:45:08,33.18202,36.22983,332.86304,5.69042,-0.08155,9.86508,anomaly
2026-04-20 15:45:12,33.23825,36.45361,333.65263,-0.08655,-0.07327,9.80433,normal
2026-04-20 15:45:16,33.42757,36.55022,334.66394,0.07474,-0.08631,9.86211,normal
2026-04-20 15:45:20,33.41929,37.32945,331.86396,0.13392,-0.03397,9.83835,normal
2026-04-20 15:45:24,33.40634,36.96687,332.8609,0.05018,-0.04969,9.79662,normal
2026-04-20 15:45:28,33.40243,37.22261,332.31116,0.05363,0.06308,9.78699,normal
2026-04-20 15:45:32,33.58894,37.18445,330.48677,0.02053,-0.01247,9.81467,normal
2026-04-20 15:45:36,33.4015,37.16274,329.90483,0.0851,0.00218,9.84795,normal
2026-04-20 15:45:40,33.32868,36.57371,329.9076,0.02987,-0.06831,9.7704,normal
2026-04-20 15:45:44,33.29809,37.20153,330.25828,0.04333,0.01933,9.82231,normal
2026-04-20 15:45:48,33.29864,36.63846,331.35002,-0.04298,0.0592,9.75727,normal
2026-04-20 15:45:52,33.23854,37.08536,331.34134,0.00696,0.02164,9.80318,normal
2026-04-20 15:45:56,33.2636,36.50467,332.22736,0.05085,-0.08164,9.76235,normal
2026-04-20 15:46:00,33.27223,36.22802,331.88006,0.0688,-0.04414,9.83514,normal
2026-04-20 15:46:04,33.08551,36.26785,331.14172,0.07248,-0.01309,9.78837,normal
2026-04-20 15:46:08,33.05796,36.24495,331.26762,-0.0431,-0.04594,9.84163,normal
2026-04-20 15:46:11,33.19999,36.40089,332.10809,-0.03927,0.10228,9.80597,normal
2026-04-20 15:46:16,33.27889,36.33652,332.92975,0.06196,-0.03814,9.7974,normal
2026-04-20 15:46:20,33.32689,36.64455,332.34952,-0.00947,-0.02329,9.76929,normal
2026-04-20 15:46:24,33.30101,36.30031,331.43645,0.0725,-0.05191,9.82827,normal
2026-04-20 15:46:28,33.27697,36.36614,332.19782,-0.04811,-0.00846,9.82703,normal
2026-04-20 15:46:32,33.20118,35.91656,332.5784,0.02678,0.0487,9.83186,normal
2026-04-20 15:46:36,33.27995,36.24783,333.69203,0.02946,-0.01281,9.83381,normal
2026-04-20 15:46:40,33.22241,36.57227,332.45435,0.05546,-0.02896,9.82489,normal
2026-04-20 15:46:44,33.35632,36.87329,332.03312,-0.01883,-0.07291,9.82545,normal
2026-04-20 15:46:47,33.20389,36.71495,333.1217,-2.59779,0.03706,9.82698,anomaly
2026-04-20 15:46:51,33.41325,36.38443,332.37696,0.04429,-0.02636,9.83931,normal
2026-04-20 15:46:55,33.24829,36.51102,332.07732,0.05291,-3.39494,9.76133,anomaly
2026-04-20 15:46:59,33.3852,36.33539,333.60298,0.07948,-0.12695,9.7993,normal
2026-04-20 15:47:03,33.45387,36.25001,331.62667,0.01619,-0.02331,9.76515,normal
2026-04-20 15:47:07,33.43629,36.53534,334.38609,0.06998,-0.03885,9.82232,normal
2026-04-20 15:47:11,33.26942,36.8178,332.86963,0.05309,-0.10235,9.86282,normal
2026-04-20 15:47:15,33.36368,36.5579,334.0378,0.09523,0.03083,9.84302,normal
2026-04-20 15:47:19,33.27711,36.47351,333.54757,0.02359,-0.04776,9.79173,normal
2026-04-20 15:47:23,33.26459,36.95873,333.86248,-0.05208,0.06325,9.83326,normal
2026-04-20 15:47:27,33.36191,36.88378,333.40088,0.02337,0.04591,9.82222,normal
2026-04-20 15:47:31,33.40953,36.66603,334.01605,0.03677,-0.05077,9.83073,normal
2026-04-20 15:47:35,33.40291,36.62902,331.58834,0.05252,0.0504,9.77245,normal
2026-04-20 15:47:39,33.39251,36.64417,326.76532,-0.04207,0.05432,9.84171,normal
2026-04-20 15:47:43,33.342,36.75697,322.77405,0.01698,-0.04286,9.78458,normal
2026-04-20 15:47:47,33.32826,36.66885,318.87977,0.07289,-0.0657,9.8055,normal
2026-04-20 15:47:51,33.23764,36.69414,321.26333,0.02411,-0.11727,9.84834,normal
2026-04-20 15:47:55,33.28379,36.33037,326.08772,0.01569,0.00311,9.80462,normal
2026-04-20 15:47:59,33.16938,36.10768,333.026,0.12604,-0.06066,9.82985,normal
2026-04-20 15:48:03,33.31472,35.88003,333.32354,-0.02163,0.00317,9.81584,normal
2026-04-20 15:48:07,33.43795,36.34647,336.10734,0.09025,-0.04389,9.82171,normal
2026-04-20 15:48:11,33.43414,35.713,335.68533,0.07835,-0.05644,9.81369,normal
2026-04-20 15:48:15,33.74184,36.08332,335.63155,0.02325,-0.04249,9.82265,normal
2026-04-20 15:48:19,33.29985,36.05164,335.70732,0.02965,-0.08439,9.81976,normal
2026-04-20 15:48:23,33.28305,35.55866,337.93559,0.02696,-0.04539,9.79275,normal
2026-04-20 15:48:27,33.16274,35.5589,334.62321,0.03975,-0.05174,9.77357,normal
2026-04-20 15:48:31,33.18526,36.23493,335.72152,0.00174,-0.01445,9.82288,normal
2026-04-20 15:48:35,33.18003,36.22248,335.30868,0.01463,-0.01443,9.84321,normal
2026-04-20 15:48:39,33.28688,35.9836,335.15529,-0.02406,-0.05112,9.81983,normal
2026-04-20 15:48:44,33.22687,36.1755,335.36732,0.01133,0.03425,9.82078,normal
2026-04-20 15:48:48,33.19811,35.86873,334.9881,0.01758,-0.0227,9.78551,normal
2026-04-20 15:48:52,33.19916,35.96243,335.26699,-0.0712,0.05171,9.74921,normal
2026-04-20 15:48:56,33.12418,35.84214,335.13137,0.03928,-0.00425,9.80763,normal
2026-04-20 15:49:00,33.20173,35.86739,333.72073,0.00237,-0.01497,9.75589,normal
2026-04-20 15:49:04,33.20182,35.8527,334.6572,-0.05941,-0.04512,9.81009,normal
2026-04-20 15:49:08,33.30255,35.89316,335.2375,0.01411,0.01105,9.86035,normal
2026-04-20 15:49:12,33.33822,35.93741,334.33955,0.01266,-0.01242,9.79196,normal
2026-04-20 15:49:16,33.35612,35.82327,336.52239,0.09335,0.02015,9.79672,normal
2026-04-20 15:49:20,33.32003,35.77215,337.1163,0.00409,0.05457,9.79747,normal
2026-04-20 15:49:24,33.23713,35.64487,337.39715,0.06031,-0.05169,9.81116,normal
2026-04-20 15:49:28,33.41618,35.48428,337.86152,0.10023,0.00641,9.811,normal
2026-04-20 15:49:32,33.30348,35.14486,337.47481,-0.00252,0.01477,9.78566,normal
2026-04-20 15:49:36,33.44839,34.84965,338.5994,0.02631,0.0086,9.83026,normal
2026-04-20 15:49:40,33.48124,35.5733,339.70358,0.11058,-0.03568,9.88112,normal
2026-04-20 15:49:44,33.24198,35.64641,339.80559,0.04383,-0.03786,9.845,normal
2026-04-20 15:49:48,33.03914,36.02802,338.76055,0.04926,-0.04103,9.80776,normal
2026-04-20 15:49:52,33.17984,36.06922,338.86094,0.0141,-0.04294,9.81091,normal
2026-04-20 15:49:56,33.26685,36.34133,339.39234,0.06162,-0.05992,9.79298,normal
2026-04-20 15:50:00,33.30061,36.1002,339.94333,0.02534,-0.0187,9.80086,normal
2026-04-20 15:50:04,33.2812,36.4357,339.4089,-0.05826,-0.05711,9.8283,normal
2026-04-20 15:50:08,33.31449,36.51611,338.74209,0.0134,0.00232,9.84207,normal
2026-04-20 15:50:12,33.29205,36.63001,340.56419,-0.02516,-0.02065,9.78214,normal
2026-04-20 15:50:16,33.2269,36.84965,338.66361,0.03134,-0.00945,9.82618,normal
2026-04-20 15:50:20,33.07878,36.99259,338.02431,-0.01157,-0.03201,9.84468,normal
2026-04-20 15:50:24,33.32397,37.15132,336.93626,0.05126,-0.01605,9.79962,normal
2026-04-20 15:50:28,33.32841,36.88074,336.43286,0.03121,-0.03037,9.80643,normal
2026-04-20 15:50:32,33.4292,36.67698,338.10022,-0.02537,0.01767,9.84112,normal
2026-04-20 15:50:36,33.42421,36.63319,338.87655,0.00081,-0.03911,9.83094,normal
2026-04-20 15:50:40,33.20327,36.52392,338.19204,0.06175,0.00387,9.8319,normal
2026-04-20 15:50:44,33.43147,36.42961,338.67831,0.08705,-0.08388,9.82783,normal
2026-04-20 15:50:48,33.47002,35.65189,338.38686,-0.01476,0.01876,9.81446,normal
2026-04-20 15:50:52,33.46723,35.49943,337.05905,-0.02301,-0.04419,9.80493,normal
2026-04-20 15:50:56,33.4478,35.68562,339.84702,0.12829,-0.06066,9.77565,normal
2026-04-20 15:51:00,33.2542,35.47768,340.29708,0.03642,-0.07274,9.75987,normal
2026-04-20 15:51:04,33.52168,36.29573,340.00495,0.03858,-0.0786,9.8356,normal
2026-04-20 15:51:08,33.38795,36.71787,338.85607,-0.02692,-0.05977,9.81966,normal
2026-04-20 15:51:12,33.3087,36.45295,338.89187,0.03925,0.05547,9.82841,normal
2026-04-20 15:51:16,33.33782,35.95886,338.17534,0.10856,-0.05127,9.78334,normal
2026-04-20 15:51:20,33.47209,35.88703,338.49978,0.04305,-0.12802,9.81794,normal
2026-04-20 15:51:23,33.4991,36.31976,338.72043,0.08451,-0.00021,9.80813,normal
2026-04-20 15:51:27,33.3998,36.58589,338.16209,0.02683,-0.0692,9.85101,normal
2026-04-20 15:51:31,33.45061,36.66201,336.70338,-0.021,0.02411,9.83428,normal
2026-04-20 15:51:36,33.27605,36.4968,339.5215,-0.00423,-0.03459,9.79874,normal
2026-04-20 15:51:39,33.2971,36.51578,338.81696,-0.02156,-0.03003,9.82609,normal
2026-04-20 15:51:44,33.1942,35.88812,339.13249,0.04213,0.03865,9.79363,normal
2026-04-20 15:51:47,33.28851,36.14024,338.42338,0.08739,0.01163,9.73993,normal
2026-04-20 15:51:51,33.4873,36.3045,336.8821,0.03926,-0.08152,9.86298,normal
2026-04-20 15:51:55,33.45534,36.33157,337.40038,0.0128,-0.07278,9.8036,normal
2026-04-20 15:51:59,33.30054,36.61706,337.05104,-0.00816,-0.10372,9.8455,normal
2026-04-20 15:52:04,33.26799,36.54545,337.89916,0.04426,0.10608,9.78935,normal
2026-04-20 15:52:08,33.28551,36.24023,338.51741,-0.02884,-0.05911,9.79295,normal
2026-04-20 15:52:11,33.33232,36.23423,338.89491,-0.0258,0.03399,9.80322,normal
2026-04-20 15:52:15,33.17811,36.3482,339.55962,0.07625,-0.04699,9.82343,normal
2026-04-20 15:52:19,33.253,36.46828,340.98369,0.0176,-0.06747,9.81673,normal
2026-04-20 15:52:23,33.36856,35.85501,340.55284,0.01605,-0.01947,9.82915,normal
2026-04-20 15:52:27,33.17018,35.91087,341.45925,-2.35781,-0.0357,9.79732,anomaly
2026-04-20 15:52:31,33.24034,36.34529,341.41919,-0.84806,0.02074,9.81424,anomaly
2026-04-20 15:52:35,33.25533,36.70488,339.09603,0.03783,0.01826,9.78241,normal
2026-04-20 15:52:39,33.26175,36.48928,339.64248,-0.00639,-0.04298,9.86436,normal
2026-04-20 15:52:43,33.12872,36.3741,338.7114,-0.00645,-0.09083,9.78761,normal
2026-04-20 15:52:47,33.22951,36.40351,339.25271,0.02145,-0.07541,9.78593,normal
2026-04-20 15:52:51,33.26974,36.31199,338.25354,0.04642,-0.1297,9.80635,normal
2026-04-20 15:52:55,33.34168,36.48492,339.16908,0.02355,-0.03069,9.8913,normal
2026-04-20 15:52:59,33.18102,36.4263,339.89398,0.02094,-0.02006,9.83014,normal
2026-04-20 15:53:03,33.1358,36.69253,340.68775,1.45924,-0.07287,9.77632,anomaly
2026-04-20 15:53:07,33.21735,36.44302,341.81598,0.02597,-0.07493,9.84658,normal
2026-04-20 15:53:11,32.98841,36.06392,339.26809,-0.00629,-0.02083,9.82861,normal
2026-04-20 15:53:15,32.88179,36.07949,338.62059,0.08462,-0.05039,9.8186,normal
2026-04-20 15:53:19,33.07258,36.27547,342.15623,0.00751,-0.02916,9.83414,normal
2026-04-20 15:53:31,33.10889,36.23564,341.90983,0.03885,-0.03118,9.8133,normal
2026-04-20 15:53:35,33.07611,36.37484,341.62263,-0.06953,-0.00635,9.83652,normal
2026-04-20 15:53:39,33.00508,35.90481,341.45913,0.02055,-0.0414,9.766,normal
2026-04-20 15:53:43,32.93467,36.51365,341.28422,-0.02472,-0.04196,9.85733,normal
2026-04-20 15:53:46,33.0029,36.41195,339.16444,-0.01508,-0.10464,9.80874,normal
2026-04-20 15:53:50,33.11154,36.34315,339.08108,0.14733,-0.01919,9.78601,normal
2026-04-20 15:53:54,32.92003,36.83187,339.22372,0.03936,-0.01209,9.80594,normal
2026-04-20 15:53:58,33.10737,36.54467,338.45523,0.0893,-0.03082,9.79797,normal
2026-04-20 15:54:02,33.12689,36.30478,338.0868,0.07188,0.06888,9.78992,normal
2026-04-20 15:54:06,33.0777,36.05249,340.99777,0.07897,-0.00699,9.8232,normal
2026-04-20 15:54:10,33.18668,36.20994,339.59634,0.02241,-0.02233,9.84145,normal
2026-04-20 15:54:14,33.30075,36.17584,339.93105,0.10582,0.01318,9.75775,normal
2026-04-20 15:54:18,33.22801,35.96073,340.00577,0.07386,0.07879,9.80354,normal
2026-04-20 15:54:22,33.07932,35.95366,340.46112,0.03455,-0.00443,9.81193,normal
2026-04-20 15:54:26,33.01741,35.68743,339.63823,0.04144,-0.12761,9.81322,normal
2026-04-20 15:54:30,33.15364,35.66334,341.09136,0.02102,0.00048,9.86938,normal
2026-04-20 15:54:34,33.07966,35.76599,340.96299,0.03156,-0.06163,9.79042,normal
2026-04-20 15:54:38,33.21106,36.10333,339.33533,0.0245,-0.10896,9.86653,normal
2026-04-20 15:54:42,33.28092,36.08939,339.69422,0.0499,0.06133,9.80978,normal
2026-04-20 15:54:46,33.22785,35.60952,339.49623,0.1179,0.05307,9.86594,normal
2026-04-20 15:54:49,32.98731,34.87457,339.28015,-0.02247,-0.05886,9.80981,normal
2026-04-20 15:54:54,33.15811,34.70706,339.85685,0.08245,-0.05766,9.80398,normal
2026-04-20 15:54:58,33.18345,35.06415,340.25839,0.01572,-0.00825,9.80404,normal
2026-04-20 15:55:02,33.13291,35.06149,340.47665,0.09207,-0.05904,9.85763,normal
2026-04-20 15:55:06,32.98607,34.85239,340.55155,0.00784,-0.02489,9.82076,normal
2026-04-20 15:55:09,33.10973,34.16734,340.4303,0.04977,-0.05386,9.82417,normal
2026-04-20 15:55:13,32.97674,34.15362,338.04926,0.02206,-0.03556,9.83413,normal
2026-04-20 15:55:17,32.99979,34.11946,339.72624,-0.04824,-0.0884,9.79159,normal
2026-04-20 15:55:21,32.80695,34.24639,339.86831,0.11166,0.02195,9.83143,normal
2026-04-20 15:55:25,33.02211,34.07056,338.56817,-0.01245,0.03641,9.79307,normal
2026-04-20 15:55:29,32.95852,33.77489,339.23348,0.0347,-0.02292,9.85904,normal
2026-04-20 15:55:33,33.02863,33.60462,339.75788,-0.02373,-0.0229,9.82133,normal
2026-04-20 15:55:37,33.07854,33.49655,340.67609,-0.03467,0.01092,9.83733,normal
2026-04-20 15:55:42,33.05739,33.34143,340.66434,0.02578,-0.01994,9.75691,normal
2026-04-20 15:55:46,33.00961,33.44596,340.72387,0.00207,0.06241,9.83049,normal
2026-04-20 15:55:50,33.05478,33.37282,341.52122,-0.02223,-4.76572,9.80945,anomaly
2026-04-20 15:55:54,32.97067,33.65991,340.72281,0.03186,-2.01541,9.7693,anomaly
2026-04-20 15:55:58,32.86951,33.65663,341.21242,-0.04127,-0.02887,9.81445,normal
2026-04-20 15:56:02,32.99748,33.22046,340.30682,0.03315,-0.06925,9.77253,normal
2026-04-20 15:56:06,32.79989,33.34729,341.67262,0.02145,0.08998,9.83316,normal
2026-04-20 15:56:09,32.7378,33.71883,339.42824,-0.08334,0.09397,9.84366,normal
2026-04-20 15:56:13,32.78269,33.42625,340.9052,0.00642,-0.02503,9.76482,normal
2026-04-20 15:56:17,32.89762,33.35116,340.51769,0.04821,0.00136,9.81133,normal
2026-04-20 15:56:21,32.92547,33.30364,341.46702,-0.01739,-0.04228,9.8068,normal
2026-04-20 15:56:26,32.85436,32.89923,340.16472,0.05013,-0.0352,9.75015,normal
2026-04-20 15:56:30,33.03148,32.9536,340.52198,0.04922,-0.06646,9.84006,normal
2026-04-20 15:56:34,33.22066,33.2583,340.48604,-0.01744,-0.07854,9.82885,normal
2026-04-20 15:56:38,33.12772,32.89505,340.85803,0.03797,0.0708,9.87983,normal
2026-04-20 15:56:42,33.22942,33.3298,339.5038,0.07291,-0.01846,9.81778,normal
2026-04-20 15:56:46,33.41064,32.86428,340.56214,-0.01237,-0.02114,9.78303,normal
2026-04-20 15:56:50,33.4342,32.87902,338.28702,0.02124,-0.05855,9.82261,normal
2026-04-20 15:56:54,33.48429,32.58833,338.31578,0.08877,-0.00755,9.85247,normal
2026-04-20 15:56:58,33.17145,32.61938,336.91594,-0.00575,-0.08993,9.80775,normal
2026-04-20 15:57:02,33.53008,32.47648,338.43739,0.05221,-0.04838,9.84153,normal
2026-04-20 15:57:06,33.42711,32.31445,338.49992,-0.02126,-0.07697,9.73993,normal
2026-04-20 15:57:10,33.60118,32.48583,338.79539,0.02081,0.04664,9.85381,normal
2026-04-20 15:57:14,33.30914,32.58851,340.13842,0.05435,-0.09456,9.83217,normal
2026-04-20 15:57:18,33.22217,32.72826,339.14797,-0.08087,-0.07394,9.74414,normal
2026-04-20 15:57:22,33.25802,32.66349,339.88675,-0.00036,-0.11491,9.82236,normal
2026-04-20 15:57:26,33.31396,32.85487,339.65853,0.05033,-0.06141,9.74863,normal
2026-04-20 15:57:29,33.37874,32.86127,339.49598,0.03815,-0.04588,9.80007,normal
2026-04-20 15:57:33,33.43338,32.85751,340.87234,0.00649,0.02978,9.84114,normal
2026-04-20 15:57:37,33.40626,32.32912,342.47376,-0.0255,-0.02732,9.80912,normal
2026-04-20 15:57:41,33.40721,32.34,341.06997,0.05707,-0.03586,9.85085,normal
2026-04-20 15:57:45,33.53288,32.30567,342.05889,0.01896,-0.00348,9.80689,normal
2026-04-20 15:57:49,33.41375,32.20474,341.96821,0.05656,-0.03625,9.80068,normal
2026-04-20 15:57:54,33.51445,32.01545,342.10288,0.04899,0.09454,9.8345,normal
2026-04-20 15:57:58,33.67218,32.27816,342.14195,0.01092,-0.04183,9.80417,normal
2026-04-20 15:58:02,33.69765,31.76461,341.60143,0.08515,-0.0012,9.81155,normal
2026-04-20 15:58:05,33.74588,31.44858,337.86902,0.00136,0.02115,9.82046,normal
2026-04-20 15:58:09,33.59078,31.16534,340.95228,0.08667,-0.04556,9.811,normal
2026-04-20 15:58:13,33.41815,31.08911,339.52644,0.09293,-0.01165,9.8533,normal
2026-04-20 15:58:17,33.64066,31.12997,339.51845,0.08439,-0.03967,9.80026,normal
2026-04-20 15:58:22,33.50553,30.19901,339.34806,0.02217,-0.00594,9.78841,normal
2026-04-20 15:58:26,33.57936,30.6565,338.57625,0.15175,-0.01283,9.7777,normal
2026-04-20 15:58:29,33.55814,30.4594,339.13265,0.03942,-0.02524,9.74129,normal
2026-04-20 15:58:33,33.69674,30.89652,338.95902,0.048,-0.0749,9.86525,normal
2026-04-20 15:58:37,33.54128,30.86166,338.19395,0.03017,0.07772,9.7827,normal
2026-04-20 15:58:41,33.59222,30.57893,338.63398,-0.02374,0.00747,9.79835,normal
2026-04-20 15:58:45,33.76457,30.54495,338.51887,0.09865,-0.10069,9.85956,normal
2026-04-20 15:58:49,33.56653,30.37523,339.49687,0.00767,-0.04047,9.80118,normal
2026-04-20 15:58:57,33.58676,30.63833,337.66436,0.07844,-0.09251,9.82967,normal
2026-04-20 15:59:01,33.61222,30.65753,337.35947,0.08483,0.01724,9.77148,normal
2026-04-20 15:59:05,33.62562,30.6822,338.45721,0.05799,-0.01598,9.85976,normal
2026-04-20 15:59:09,33.56433,30.17558,337.43144,-0.00752,-0.01486,9.81572,normal
2026-04-20 15:59:13,33.557,30.31369,336.48469,0.01762,-0.05914,9.79166,normal
2026-04-20 15:59:17,33.5593,30.19588,335.14232,-0.09648,-0.0381,9.78626,normal
2026-04-20 15:59:21,33.55533,29.86001,332.44867,0.02004,0.0157,9.85741,normal
2026-04-20 15:59:24,33.45484,29.72561,328.38023,0.07289,0.03227,9.7912,normal
2026-04-20 15:59:29,33.28831,29.73233,326.15709,0.01866,0.01768,9.7825,normal
2026-04-20 15:59:33,33.37969,30.34746,327.23195,0.00222,-0.09313,9.81378,normal
2026-04-20 15:59:37,33.47848,30.69039,332.5289,0.01226,-0.02261,9.81401,normal
2026-04-20 15:59:41,33.40317,30.58082,336.45402,0.09043,-0.00489,9.81952,normal
2026-04-20 15:59:45,33.63063,30.96587,334.82828,0.02991,-0.0529,9.83604,normal
2026-04-20 15:59:49,33.48059,31.09748,333.58067,0.11943,-0.10022,9.82246,normal
2026-04-20 15:59:53,33.44416,31.01874,333.60684,0.00254,-0.07879,9.82824,normal
2026-04-20 15:59:56,33.52981,30.75864,332.36114,0.04923,0.05271,9.81081,normal
2026-04-20 16:00:00,33.4454,31.00267,327.92865,0.00673,-0.07407,9.87092,normal
2026-04-20 16:00:04,33.40724,31.06182,329.83398,0.1277,-0.01355,9.802,normal
2026-04-20 16:00:08,33.42436,30.96956,330.76545,0.04169,-0.02276,9.85598,normal
2026-04-20 16:00:13,33.20196,31.36284,326.73754,0.12936,-0.02494,9.79415,normal
2026-04-20 16:00:16,33.28748,31.55133,327.31683,0.00772,-0.0317,9.77455,normal
2026-04-20 16:00:20,33.34237,31.41515,328.76732,0.10717,0.01806,9.7762,normal
2026-04-20 16:00:25,33.31334,31.62083,333.38789,0.03844,-0.01291,9.81919,normal
2026-04-20 16:00:29,33.35321,31.98341,335.45971,0.07231,-0.05046,9.85537,normal
2026-04-20 16:00:33,33.03919,32.18032,337.96901,-0.02655,-0.01618,9.77783,normal
2026-04-20 16:00:37,33.01611,32.24232,338.68963,0.04552,-0.07513,9.80001,normal
2026-04-20 16:00:41,33.20615,32.4439,340.18361,-0.02067,0.00322,9.82017,normal
